occupants,lighting_interior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures,Vacancy,Power Outage
1.0,0.565,0.565,0.0,0.0,0.0,0.0,0.543,0.493,0.493,0.0,0.0,0.1,0,0
1.0,0.565,0.565,0.0,0.0,0.0,0.0,0.543,0.493,0.493,0.0,0.0,0.0,0,0
1.0,0.565,0.565,0.0,0.0,0.0,0.0,0.543,0.493,0.493,0.0,0.0,0.2,0,0
1.0,0.148,0.148,0.0,0.0,0.0,0.0,0.359,0.454,0.454,0.0,0.0,0.0,0,0
1.0,0.148,0.148,0.0,0.0,0.0,0.0,0.359,0.454,0.454,0.0,0.0,0.0,0,0
1.0,0.148,0.148,0.0,0.0,0.0,0.0,0.359,0.454,0.454,0.0,0.0,0.0,0,0
1.0,0.148,0.148,0.0,0.0,0.0,0.0,0.359,0.454,0.454,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.412,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0895,0.0895,0.0,0.0,0.0,0.0,0.294,0.436,0.436,0.0,0.0,0.319,0,0
1.0,0.0895,0.0895,0.0,0.0,0.0,0.0,0.294,0.436,0.436,0.0,0.0,0.0319,0,0
1.0,0.305,0.305,0.8,0.0,0.0,0.0,0.396,0.456,0.456,0.0,0.0,0.0,0,0
1.0,0.305,0.305,0.133,0.0,0.0,0.0,0.396,0.456,0.456,0.0,0.0,0.33,0,0
1.0,0.305,0.305,0.0,0.0,0.0,0.0,0.396,0.456,0.456,0.0,0.0,0.0,0,0
1.0,0.305,0.305,0.0,0.0,0.0,0.0,0.396,0.456,0.456,0.0,0.0,0.0,0,0
1.0,0.386,0.386,0.0,0.0,0.0,0.0,0.432,0.518,0.518,0.0,0.0,0.477,0,0
1.0,0.386,0.386,0.0,0.0,0.0,0.0,0.432,0.518,0.518,0.0,0.0,0.271,0,0
0.5,0.218,0.218,0.0,0.0,0.0,0.0,0.345,0.491,0.491,0.0,0.0,0.189,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.2,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.1,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.5,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.1,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.4,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.5,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.1,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.281,0.281,0.0,0.0,0.0,0.0,0.437,0.541,0.541,0.0,0.0,0.0,0,0
0.5,0.281,0.281,0.0,0.0,0.0,0.0,0.437,0.541,0.541,0.0,0.0,0.0,0,0
1.0,0.513,0.513,0.0,0.0,0.0,0.0,0.616,0.616,0.616,0.0,0.0,0.0,0,0
1.0,0.513,0.513,0.0,0.0,0.0,0.0,0.616,0.616,0.616,0.0,0.0,0.0,0,0
1.0,0.661,0.661,0.0,0.0,0.0,0.0,0.653,0.579,0.579,0.0,0.0,0.0,0,0
1.0,0.661,0.661,0.0,0.0,0.0,0.0,0.653,0.579,0.579,0.0,0.0,0.0,0,0
1.0,0.661,0.661,0.0,0.0,0.0,0.0,0.653,0.579,0.579,0.0,0.0,0.0,0,0
1.0,0.661,0.661,0.0,0.0,0.0,0.0,0.653,0.579,0.579,0.0,0.0,0.0,0,0
1.0,0.78,0.78,0.0,0.0,0.0,0.0,0.635,0.555,0.555,0.0,0.0,0.0,0,0
1.0,0.78,0.78,0.0,0.0,0.0,0.0,0.635,0.555,0.555,0.0,0.0,0.0,0,0
1.0,0.78,0.78,0.0,0.0,0.0,0.0,0.635,0.555,0.555,0.0,0.0,0.0,0,0
1.0,0.78,0.78,0.0,0.0,0.0,0.0,0.635,0.555,0.555,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.1,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.1,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.1,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.1,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.1,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.3,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.2,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0498,0.0498,0.0,0.0,0.0,0.0,0.281,0.43,0.43,0.0,0.0,0.0,0,0
1.0,0.0895,0.0895,0.0,0.0,0.0,0.0,0.294,0.436,0.436,0.0,0.0,0.344,0,0
1.0,0.0895,0.0895,0.0,0.0,0.0,0.0,0.294,0.436,0.436,0.0,0.0,0.172,0,0
1.0,0.13,0.13,0.0,0.0,0.0,0.0,0.331,0.407,0.407,0.0,0.0,0.253,0,0
1.0,0.13,0.13,0.0,0.0,0.0,0.0,0.331,0.407,0.407,0.0,0.0,0.0,0,0
1.0,0.305,0.305,0.0,0.0,0.0,0.0,0.396,0.456,0.456,0.0,0.0,0.278,0,0
1.0,0.305,0.305,0.0,0.0,0.0,0.0,0.396,0.456,0.456,0.0,0.0,0.0,0,0
1.0,0.305,0.305,0.0,0.0,0.0,0.0,0.396,0.456,0.456,0.0,0.0,0.0,0,0
1.0,0.305,0.305,0.0,0.0,0.0,0.0,0.396,0.456,0.456,0.0,0.0,0.177,0,0
1.0,0.386,0.386,0.0,0.0,0.0,0.0,0.432,0.518,0.518,0.0,0.0,0.0,0,0
1.0,0.386,0.386,0.8,0.0,0.0,0.0,0.432,0.518,0.518,0.0,0.0,0.0,0,0
0.5,0.218,0.218,0.133,0.0,0.0,0.0,0.345,0.491,0.491,0.0,0.0,0.0,0,0
0.5,0.218,0.218,0.0,0.0,0.0,0.0,0.345,0.491,0.491,0.0,0.0,0.0,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.3,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.2,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.2,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.2,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.2,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.4,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.7,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.2,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.188,0.188,0.0,0.0,0.0,0.0,0.239,0.51,0.51,0.0,0.0,0.0,0,0
0.5,0.187,0.187,0.0,0.0,0.0,0.0,0.258,0.51,0.51,0.0,0.0,0.0,0,0
0.5,0.187,0.187,0.8,0.0,0.0,0.0,0.258,0.51,0.51,0.0,0.0,0.0,0,0
0.5,0.187,0.187,1.0,0.0,0.0,0.0,0.258,0.51,0.51,0.0,0.0,0.0,0,0
0.5,0.187,0.187,1.0,0.0,0.0,0.0,0.258,0.51,0.51,0.0,0.0,0.0,0,0
0.5,0.186,0.186,0.0667,0.0,0.0,0.0,0.271,0.504,0.504,0.0,0.0,0.0,0,0
0.5,0.186,0.186,0.0,0.0,0.0,0.0,0.271,0.504,0.504,0.0,0.0,0.0,0,0
0.5,0.186,0.186,0.0,0.0,0.0,0.0,0.271,0.504,0.504,0.0,0.0,0.0,0,0
0.5,0.186,0.186,0.0,0.0,0.0,0.0,0.271,0.504,0.504,0.0,0.0,0.0,0,0
0.5,0.187,0.187,0.0,0.0,0.0,0.0,0.276,0.516,0.516,0.0,0.0,0.335,0,0
0.5,0.187,0.187,0.0,0.0,0.0,0.0,0.276,0.516,0.516,0.0,0.0,0.0335,0,0
0.5,0.187,0.187,0.0,0.0,0.0,0.0,0.276,0.516,0.516,0.0,0.0,0.0,0,0
0.5,0.187,0.187,0.0,0.0,0.0,0.0,0.276,0.516,0.516,0.0,0.0,0.0,0,0
0.5,0.19,0.19,0.0,0.0,0.0,0.0,0.308,0.528,0.528,0.0,0.0,0.0,0,0
0.5,0.19,0.19,0.0,0.0,0.0,0.0,0.308,0.528,0.528,0.0,0.0,0.0,0,0
0.5,0.19,0.19,0.8,0.0,0.0,0.0,0.308,0.528,0.528,0.0,0.0,0.0,0,0
0.0,0.049,0.049,0.133,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.199,0.199,0.8,0.0,0.0,0.0,0.373,0.553,0.553,0.0,0.0,0.0,0,0
0.5,0.199,0.199,0.133,0.0,0.0,0.0,0.373,0.553,0.553,0.0,0.0,0.0,0,0
0.5,0.199,0.199,0.0,0.0,0.0,0.0,0.373,0.553,0.553,0.0,0.0,0.0,0,0
0.5,0.226,0.226,0.0,0.0,0.0,0.0,0.419,0.559,0.559,0.0,0.0,0.329,0,0
1.0,0.404,0.404,0.0,0.0,0.0,0.0,0.58,0.653,0.653,0.0,0.0,0.499,0,0
1.0,0.226,0.226,0.0,0.0,0.0,0.0,0.419,0.559,0.559,0.0,0.0,0.0,0,0
1.0,0.226,0.226,0.0,0.0,0.0,0.0,0.419,0.559,0.559,0.0,0.0,0.419,0,0
1.0,0.281,0.281,0.0,0.0,0.0,0.0,0.437,0.541,0.541,0.0,0.0,0.1,0,0
1.0,0.281,0.281,0.0,0.0,0.0,0.0,0.437,0.541,0.541,0.0,0.0,0.0,0,0
1.0,0.281,0.281,0.0,0.0,0.0,0.0,0.437,0.541,0.541,0.0,0.0,0.0,0,0
1.0,0.281,0.281,0.0,0.0,0.0,0.0,0.437,0.541,0.541,0.0,0.0,0.1,0,0
1.0,0.355,0.355,0.0,0.0,0.0,0.0,0.455,0.522,0.522,0.0,0.0,0.0,0,0
1.0,0.355,0.355,0.0,0.0,0.0,0.0,0.455,0.522,0.522,0.0,0.0,0.0,0,0
1.0,0.355,0.355,0.0,0.0,0.0,0.0,0.455,0.522,0.522,0.0,0.0,0.2,0,0
1.0,0.355,0.355,0.0,0.0,0.0,0.0,0.455,0.522,0.522,0.0,0.0,0.0,0,0
1.0,0.414,0.414,0.0,0.0,0.0,0.0,0.446,0.51,0.51,0.0,0.0,0.0,0,0
1.0,0.414,0.414,0.0,0.0,0.0,0.0,0.446,0.51,0.51,0.0,0.0,0.0,0,0
1.0,0.414,0.414,0.0,0.0,0.0,0.0,0.446,0.51,0.51,0.0,0.0,0.0,0,0
1.0,0.414,0.414,0.0,0.0,0.0,0.0,0.446,0.51,0.51,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.3,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.1,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.154,0,0
1.0,0.0895,0.0895,0.0,0.0,0.0,0.0,0.294,0.436,0.436,0.0,0.0,0.0,0,0
1.0,0.0895,0.0895,0.0,0.0,0.0,0.0,0.294,0.436,0.436,0.0,0.0,0.163,0,0
1.0,0.177,0.177,0.0,0.0,0.0,0.0,0.327,0.461,0.461,0.0,0.0,0.0979,0,0
1.0,0.177,0.177,0.0,0.0,0.0,0.0,0.327,0.461,0.461,0.0,0.0,0.0,0,0
1.0,0.177,0.177,0.0,0.0,0.0,0.0,0.327,0.461,0.461,0.0,0.0,0.299,0,0
1.0,0.177,0.177,0.0,0.0,0.0,0.0,0.327,0.461,0.461,0.0,0.0,0.0,0,0
1.0,0.218,0.218,0.0,0.0,0.0,0.0,0.345,0.491,0.491,0.0,0.0,0.0,0,0
0.5,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.3,0,0
0.5,0.208,0.208,0.0,0.0,0.0,0.0,0.235,0.498,0.498,0.0,0.0,0.1,0,0
0.5,0.208,0.208,0.0,0.0,0.0,0.0,0.235,0.498,0.498,0.0,0.0,0.2,0,0
0.5,0.208,0.208,0.0,0.0,0.0,0.0,0.235,0.498,0.498,0.0,0.0,0.1,0,0
0.5,0.208,0.208,0.0,0.0,0.0,0.0,0.235,0.498,0.498,0.0,0.0,0.0,0,0
0.5,0.202,0.202,0.0,0.0,0.0,0.0,0.239,0.498,0.498,0.0,0.0,0.2,0,0
0.5,0.202,0.202,0.0,0.0,0.0,0.0,0.239,0.498,0.498,0.0,0.0,0.3,0,0
0.5,0.202,0.202,0.0,0.0,0.0,0.0,0.239,0.498,0.498,0.0,0.0,0.1,0,0
0.5,0.202,0.202,0.0,0.0,0.0,0.0,0.239,0.498,0.498,0.0,0.0,0.0,0,0
0.5,0.194,0.194,0.0,0.0,0.0,0.0,0.244,0.504,0.504,0.0,0.0,0.0,0,0
0.5,0.194,0.194,0.0,0.0,0.0,0.0,0.244,0.504,0.504,0.0,0.0,0.0,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
